,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
1403,4,Jingle Bell Rock,Bobby Helms,6682329,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,38EmEgXkgK51MT2tPY0EoC,adult standards,unspecified,unspecified
1404,5,positions,Ariana Grande,6561383,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1405,6,It's the Most Wonderful Time of the Year,Andy Williams,6391262,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4sj6D0zlMOl25nprDJBiU9,adult standards,brill building pop,easy listening
1406,7,34+35,Ariana Grande,6141932,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1407,8,Last Christmas,Wham!,6084803,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5lpH0xAS4fVfLkACg9DAuM,europop,new romantic,new wave pop
1408,9,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,6084627,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
1409,10,Santa Tell Me,Ariana Grande,6066025,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1410,11,Mood (feat. iann dior),24kGoldn,5908125,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6fWVd57NKTalqvmjRd2t8Z,cali rap,unspecified,unspecified
1411,12,It's Beginning to Look a Lot like Christmas,Michael Bublé,5774145,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1GxkXlMwML1oSg5eLPiAz3,adult standards,canadian pop,jazz pop
1412,13,Body,Megan Thee Stallion,5631945,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,181bsRPaVXVlUKXrxwZfHK,houston rap,pop,pop rap
1413,14,Therefore I Am,Billie Eilish,5549931,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
1414,15,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,5176666,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1415,16,Blinding Lights,The Weeknd,4951220,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,canadian pop,pop
1416,17,Underneath the Tree,Kelly Clarkson,4756544,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3BmGtnKgCSGYIUhmivXKWX,dance pop,neo mellow,pop
1417,18,LA NOCHE DE ANOCHE,Bad Bunny,4739522,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1418,19,WAP (feat. Megan Thee Stallion),Cardi B,4726261,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4kYSro6naA4h99UJvo89HB,pop,pop rap,post-teen pop
1419,20,HOLIDAY,Lil Nas X,4493103,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7jVv8c5Fj3E9VhNjxT4snq,country rap,lgbtq+ hip hop,pop rap
1420,21,Laugh Now Cry Later (feat. Lil Durk),Drake,4395269,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
1421,22,TE MUDASTE,Bad Bunny,4310560,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1422,23,What You Know Bout Love,Pop Smoke,4309055,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1423,24,YO VISTO ASÍ,Bad Bunny,4151343,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1424,25,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,4106433,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1Mxqyy3pSjf8kZZL4QVxS0,adult standards,easy listening,lounge
1425,26,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,4056710,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,49e4v89VmlDcFCMyDv9wQ9,adult standards,easy listening,lounge
1426,27,pov,Ariana Grande,4037904,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,66CXWjxzNUsdJxJ2JdwvnR,pop,post-teen pop,unspecified
1427,28,Feliz Navidad,José Feliciano,4015170,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7K78lVZ8XzkjfRSI7570FF,latin pop,puerto rican pop,unspecified
1428,29,Sleigh Ride,The Ronettes,4004693,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0LyfQWJT6nXafLPZqxe9Of,unspecified,unspecified,unspecified
1429,30,A Holly Jolly Christmas - Single Version,Burl Ives,3950202,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0MHgLfmQdutffmvWe5XBTN,adult standards,american folk revival,lounge
1430,31,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,3921805,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
1431,32,Prisoner (feat. Dua Lipa),Miley Cyrus,3893734,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop
1432,33,Mistletoe,Justin Bieber,3737162,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1433,34,Whoopty,CJ,3721559,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7arQA31aZVS8yS6zUveWzb,trap,unspecified,unspecified
1434,35,Holly Jolly Christmas,Michael Bublé,3691793,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1GxkXlMwML1oSg5eLPiAz3,adult standards,canadian pop,jazz pop
1435,36,The Christmas Song (Merry Christmas To You),Nat King Cole,3655006,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7v4imS0moSyGdXyLgVTIV7,adult standards,vocal jazz,unspecified
1436,37,Wishing Well,Juice WRLD,3615001,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1437,38,ROCKSTAR (feat. Roddy Ricch),DaBaby,3607741,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
1438,39,HACIENDO QUE ME AMAS,Bad Bunny,3582685,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1439,40,Heather,Conan Gray,3491705,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
1440,41,Come & Go (with Marshmello),Juice WRLD,3455774,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1441,42,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,3322539,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4STHEaNw4mPZ2tzheohgXB,album rock,art rock,beatlesque
1442,43,TE DESEO LO MEJOR,Bad Bunny,3291437,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1443,44,BOOKER T,Bad Bunny,3282943,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1444,45,Tyler Herro,Jack Harlow,3244877,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
1445,46,Lonely (with benny blanco),Justin Bieber,3218292,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1446,47,Do They Know It's Christmas? - 1984 Version,Band Aid,3203405,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,71UcB6UtI3juKDx2wsOaqn,musical advocacy,unspecified,unspecified
1447,48,MALDITA POBREZA,Bad Bunny,3186056,https://open.spotify.com/track/0Lsis3LB0XAK6XlTHXaJk2,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1448,49,HOY COBRÉ,Bad Bunny,3118832,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1449,50,Dynamite,BTS,3104329,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3Nrfpe0tUJi4K4DXYWgMUX,k-pop,k-pop boy group,unspecified
1450,51,EL MUNDO ES MÍO,Bad Bunny,3083045,https://open.spotify.com/track/36DHxTW2xdr9GG15T9oK9L,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1451,52,SO DONE,The Kid LAROI,3070445,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
1452,53,All Girls Are The Same,Juice WRLD,3067884,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1453,54,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2972345,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,kentucky hip hop,pop rap
1454,55,Blueberry Faygo,Lil Mosey,2965832,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5zctI4wO9XSKS8XwcnqEHk,melodic rap,rap,rap conscient
1455,56,Watermelon Sugar,Harry Styles,2946368,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
1456,57,Holy (feat. Chance The Rapper),Justin Bieber,2929186,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1uNFoZAHBGtllmzznpCI3s,canadian pop,pop,post-teen pop
1457,58,you broke me first,Tate McRae,2898951,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,45dkTj5sMRSjrmBSBeiHym,alt z,dance pop,electropop
1458,59,Put Your Records On,Ritt Momney,2890720,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7MPGCB854Qo4alYMOPkBka,bedroom pop,unspecified,unspecified
1459,60,White Christmas,Bing Crosby,2888747,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6ZjFtWeHP9XN7FeKSUe80S,adult standards,easy listening,lounge
1460,61,Levitating (feat. DaBaby),Dua Lipa,2884838,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
1461,62,Lucid Dreams,Juice WRLD,2879804,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1462,63,The Box,Roddy Ricch,2876829,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
1463,64,Angels Like You,Miley Cyrus,2875540,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop
1464,65,Martin & Gina,Polo G,2846232,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
1465,66,LA DROGA,Bad Bunny,2805123,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1466,67,Forever After All,Luke Combs,2802896,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
1467,68,Sweater Weather,The Neighbourhood,2789693,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,modern rock,pop
1468,69,PRACTICE,DaBaby,2775614,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
1469,70,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,2737875,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5v8jlSmAQfrkTjAlpUfWtu,adult standards,brill building pop,easy listening
1470,71,Robbery,Juice WRLD,2731814,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
1471,72,Somebody’s Problem,Morgan Wallen,2720935,https://open.spotify.com/track/0SErdEdRcVX1uJCf1eTGYH,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
1472,73,Life Goes On,BTS,2712830,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3Nrfpe0tUJi4K4DXYWgMUX,k-pop,k-pop boy group,unspecified
1473,74,my ex's best friend (with blackbear),Machine Gun Kelly,2672404,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,6TIYQ3jFPwQSRmorSezPxX,ohio hip hop,pop rap,unspecified
1474,75,Sofia,Clairo,2663207,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
1475,76,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2640222,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1476,77,Christmas (Baby Please Come Home),Darlene Love,2578320,https://open.spotify.com/track/2DomOAEa6ghF8BzOES61tK,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0LyfQWJT6nXafLPZqxe9Of,unspecified,unspecified,unspecified
1477,78,SORRY PAPI,Bad Bunny,2573717,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1478,79,Blue Christmas,Elvis Presley,2545970,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,43ZHCT0cAZBISjO8DG9PnE,adult standards,rock-and-roll,rockabilly
1479,80,Circles,Post Malone,2542176,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
1480,81,ANTES QUE SE ACABE,Bad Bunny,2510440,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1481,82,Runnin,21 Savage,2497447,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1URnnhqYAYcrqrcwql10ft,atl hip hop,rap,trap
1482,83,120,Bad Bunny,2484295,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1483,84,Run Rudolph Run - Single Version,Chuck Berry,2479013,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,293zczrfYafIItmnmM3coR,adult standards,blues rock,classic rock
1484,85,Mr. Right Now (feat. Drake),21 Savage,2460105,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,1URnnhqYAYcrqrcwql10ft,atl hip hop,rap,trap
1485,86,Wonder,Shawn Mendes,2455725,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,7n2wHs1TKAczGzO7Dd2rGr,canadian pop,pop,post-teen pop
1486,87,Santa Claus Is Coming To Town,The Jackson 5,2432859,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,2iE18Oxc8YSumAU232n4rW,adult standards,motown,unspecified
1487,88,TRELLAS,Bad Bunny,2425578,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4q3ewBCX7sLwd24euuV69X,latin,reggaeton,trap latino
1488,89,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2424379,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
1489,90,Dreams - 2004 Remaster,Fleetwood Mac,2412761,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,08GQAI4eElDnROBrJRGE0X,album rock,classic rock,mellow gold
1490,91,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,2393268,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,0qSX3s5pJnAlSsgsCne8Cz,adult standards,contemporary country,country
1491,92,Midnight Sky,Miley Cyrus,2380988,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,5YGY8feqx7naU7z4HrwZM6,dance pop,pop,post-teen pop
1492,93,Someone You Loved,Lewis Capaldi,2340545,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,4GNC7GD6oZMSxPGyXy4MNB,pop,uk pop,unspecified
1493,94,GO (feat. Juice WRLD),The Kid LAROI,2314797,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,regional-us-weekly-2020-11-27--2020-12-04.csv,November,48,Top 200,2020-11-27,2tIP7SsRs7vjIcLrU85W8J,australian hip hop,unspecified,unspecified
